"Mpg",69,12,20,38,8,34,25,28,4,37,41,3,38,23,8
"Mphosph6",256,122,98,190,64,99,117,56,28,90,404,12,214,90,84
"Mphosph8",268,24,64,225,53,48,80,60,9,99,281,11,169,84,32
"Mpnd",118,32,51,130,44,42,114,83,5,47,151,6,134,76,47
"Mpp2",498,187,151,460,138,253,390,277,24,307,279,32,332,336,196
"Mpp3",348,186,162,419,141,327,266,217,39,225,606,39,314,376,156
"Mpped1",1307,308,328,1354,309,519,723,653,54,683,1301,27,1089,559,348
"Mpped2",98,30,44,104,49,46,60,72,2,78,104,4,79,49,37
"Mprip",688,240,332,638,222,333,392,402,41,378,724,47,594,527,243
"Mpst",119,45,45,65,21,63,48,51,2,92,193,8,66,60,44
"Mpv17",169.684,14.751,33.715,132.434,43.169,45.167,86.741,120.059,11.213,75.571,97.793,2.489,55.957,48.073,44.973
"Mpv17l2",169.573,45.583,92.004,151.655,46.179,102.009,63.28,60.732,8,76.242,173.277,14,168.964,85.172,66.128
"Mrap2",165,51,67,69,22,64,62,60,3,30,170,9,94,55,49
"Mras",900,278,414,979,218,379,412,514,52,563,679,36,581,478,347
"Mrfap1",1767,496,535,1441,524,511,813,746,111,735,1780,94,1521,887,540
"Mrgbp",51,30,47,58,35,45,30,45,6,15,96,9,56,55,39
"Mri1",83,44,26,75,14,29,44,24,6,53,105,9,56,40,16
"Mrm2",191.582,63.364,47.143,142.096,118.001,36.091,103.592,98.134,5,61.088,185.539,6.004,143.713,98.486,25.043
"Mrm3",46.462,46,31,31,10,32,33.173,35,3,30,105.415,5,45,37,17
"Mrnip",29,7,19,19,2,22,0,6,1,0,23,0,19,8,8
"Mrpl1",46,21,21,62,19,14,29,21,1,22,26,2,65,38,16
"Mrpl10",146,25,35,105,18,57,60,78,1,29,85,5,97,35,42
"mrpl11",152,71,68,153,39,69,75,38,6,72,185,8,91,64,52
"Mrpl12",364,126,162,580,103,220,195,249,25,246,389,15,237,227,140
"Mrpl13",320,72,128,299,103,89,150,92,13,99,319,15,281,145,117
"Mrpl14",95,72,58,174,24,42,100,65,1,59,138,8,87,64,50
"Mrpl15",574,190,260,351,120,274,339,264,29,289,477,40,452,465,254
"Mrpl16",133,53,19,95,31,17,48,36,13,55,83,6,89,65,34
"Mrpl17",319,120,155,339,53,120,197,156,19,170,348,18,370,223,67
"Mrpl18",354,106,84,274,50,72,165,113,23,159,321,15,300,112,72
"Mrpl19",66,31,14,38,22,29,31,24,0,13,111,2,19,36,33
"Mrpl2",184,43,73,126,35,101,130,96,7,79,173,7,95,76,48
"Mrpl20",173,50,72,166,57,99,74,56,8,77,138,11,164,119,62
"Mrpl21",119,35,44,165,37,34,63,75,2,54,70,8,106,57,20
"Mrpl22",174,25,44,157,35,41,56,59,10,34,117,6,54,89,29
"Mrpl23",66,14,20,58,16,28,23,34,12,35,62,2,50,26,18
"mrpl24",78,40,20,84,35,22,15,8,3,36,56,9,66,42,14
"Mrpl27",560,273,217,599,170,262,336,283,34,260,399,39,514,316,176
"Mrpl28",168.923,115.184,121.401,189.878,72.784,108.621,105.518,126.076,14.587,104.624,186.379,22.038,134.121,139.799,85.798
"Mrpl3",179,35,38,142,46,67,108,32,1,68,149,9,139,113,47
"Mrpl30",192,68,85,153,53,94,122,110,13,136,247.999,1,150,115,110
"Mrpl32",50,38,14,51,14,18,26,19,1,18,28,0,54,50,10
"Mrpl33",373,48,65,244,73,77,96,91,9,93,197,18,282,76,46
"Mrpl34",332,110,111,177,103,159,164,129,17,150,360,22,193,226,87
"Mrpl35",393.198,170.187,149.039,398.007,94.931,178.001,186.34,221.009,30,205.271,420.001,28,330.073,200.648,111
"Mrpl36",88,39,41,67,24,27,29,49,11,41,51,6,49,50,34
"Mrpl37",1196.985,400,351,1067,246,439.983,608,599.992,69,551,976,66,829.96,557.851,327
"Mrpl38",119,34,49,89,31,27,66,64,11,44,99,4,64,91,32
"Mrpl39",58,11,14,62,26,11,28,12,7,21,67,3,56,25,12
"Mrpl4",110,28,24,81,30,53,37,52,4,23,59,11,95,60,22
"Mrpl41",259.767,94.552,87.026,189.091,54,91.355,107.418,95.619,23.499,112.36,263.969,20.434,203,186.945,95.106
"Mrpl42",264,65.27,91.281,224,45.096,95,173,116,13,106,220,7,191,179,62
"Mrpl43",611,261,210,554.024,191.642,182,312.872,346.899,23,278,649.975,28,483.019,362,160
"Mrpl44",79,19,23,37,11,26,24,22,13,36,53,9,54,67,16
"Mrpl45",179.999,81,96,227,62,90,95,63,12,112,267.335,14,130,124,85
"Mrpl46",97,32,30,94,14,17,54,18,7,25,63,6,37,49,18
"Mrpl48",155.042,121.024,101.044,236.304,88.001,145.012,114.84,126.575,10.004,119.202,265.22,32,212.031,126,84.029
"Mrpl49",313,89,112,264,91,107,104,122,14,117,232,10,203,113,89
"Mrpl51",218.866,51.475,52.775,154.789,38.976,82.383,167.429,116.218,24.506,96.176,178.715,14.146,145.079,129.587,50.583
"Mrpl52",376.18,68.718,131.262,197.935,63.915,105.272,144.418,107.754,23.344,120.05,250.846,19.467,176.456,135.692,101.508
"Mrpl53",425.906,185.975,189.987,479.892,112.96,220.963,303.976,249.895,38,320.853,469.954,28,353.679,221.938,219.991
"Mrpl54",220,58,81,183,78,86,85,108,6,119,195,13,123,91,55
"Mrpl55",244,150,91,254,81,101,128,154,17,107,350,22,211,216,66
"Mrpl57",234.942,90.299,78.093,212,48,96.079,133.427,97.32,16,105.048,240.089,17.063,152.361,103.184,123.019
"Mrpl58",66,16,42,116,19,58,58,30,6,46,152,8,75,65,22
"mrpl9",132,41,25,41,21,85,38,40,3,47,96,9,44,58,22
"Mrps10",139.237,79.505,57.385,116.505,37.577,87.168,116.207,83.037,5.201,66.233,144.827,9.005,114.87,140.218,52.495
"Mrps11",74,24,34,89,23,52,69,41,6,50,53,7,46,42,45
"Mrps12",214,91,116,240,74,126,134,144,18,114,207,11,186,163,103
"Mrps14",215,49,79,198,37,62,122,108,10,114,165,12,229,66,50
"Mrps15",223,56,45,193.997,55,59,53,69.28,5,104.343,153,15,137,118,44
"Mrps16",203,75,69,91,26,35,77,71,9,82,139,2,101,68,27
"Mrps17",146,32,26,157,29,29,61,49,3,75,85,10,94,61,30
"Mrps18a",144,45,54,36,20,36,61,42,1,47,49,3,50,54,20
"Mrps18b",743,240,386,642,198,318,259,372,55,348,750,37,474,373,248
"Mrps18c",192,56,41,165,28,59,89,79,17,75,190,6,110,106,55
"Mrps2",113,52,40,208,35,49,54,82,6,43,112,7,82,60,28
"Mrps21",334.937,113.593,115.235,313.251,98.055,155.142,113.277,168.585,17.528,136.62,364.832,24.29,262.488,211.357,75.571
"Mrps22",70,23,26,63,16,11,32,27,3,24,71,2,49,26,34
"Mrps23",86,32,49,97,38,50,60,18,8,60,146,7,111,69,33
"Mrps24",137,104,109,294,66,122,186,131,11,129,243,29,331,146,94
"Mrps25",593,157,179,406,153,239,280,247,41,208,586,18,497,311,202
"Mrps26",144,45,49,234,39,75,96,100,13,36,241,4,76,89,38
"Mrps27",112,34,32,52,20,46,59,9,4,28,69,7,87,34,23
"Mrps30",119,46,59,120,34,93,65,71,9,67,159,9,74,69,47
"Mrps33",295,85,45,282,78,87,146,148,8,145,252,17,159,146,38
"Mrps34",137,71,110,150,54,106,74,81,15,118,192,6,163,154,80
"Mrps35",800.985,211.713,290.784,602.556,328.099,246.834,401.379,422.372,76.224,337.481,906.731,56.487,596.433,424.774,290.159
"Mrps36",196,97,158,227,89,64,125,136,17,156,164,17,242,141,69
"Mrps5",119,33,49,108,32,31,67,29,9,56,129,15,149,80,48
"Mrps6",168,80,118,166,71,138,177,96,24,114,310,6,272,69,58
"Mrps7",154,47,89,177,56,42,71,114,6,66,85,16,144,91,42
"Mrps9",290,65,68,218,85,113,172,94,20,101,257,18,225,113,100
"Mrtfa",386,75,72,229,74,110,77,90,16,80,209,9,106,119,52
"Mrto4",344.147,92.919,97.952,285.114,71.529,111.502,144.327,148.844,21.87,152.173,392.617,22.888,285.507,187.055,110.181
"Msl1",636,277,198,564,227,178,357,322,38,285,621,34,608,326,169
"Msl2",653,286,219,520,230,258,472,364,20,279,778,35,528,401,228
"Msl3",41,35,42,60,14,47,48,18,4,49,127,10,48,66,26
"Msmo1",216,104,90,206,85,83,145,118,20,113,290,11,193,143,76
"Msra",55,28,15,40,15,25,26,9,3,10,33,4,26,20,12
"Msrb1",111,67,81,147,33,64,87,62,8,70,121,3,122,94,42
"Msrb2",108,22,17,80,23,22,42,27,8,59,34,7,100,36,4
"Msto1",47.139,31.085,39.396,35.826,11.782,41.212,25.482,31.663,3.132,23.312,40.693,5.456,20.209,46.94,18.488
"Mt1",298,77,126,132,44,134,99,71,22,71,243,27,123,145,137
"Mt2A",574,83,280,270,97.772,177,95.776,160.972,29,150,579,37,201,223,150
"Mt3",5577,2845,2818,5690,1824,3012,4113,3443,440,3520,6177,379,5410,4504,2663
"Mt4",4,2,2,0,0,3,0,3,4,9,25,0,8,0,0
"Mtarc2",197,53,112,197,39,72,83,60,10,60,197,11,156,115,60
"Mtch1",2916,1316,1604,3345,820,1670,1735,1417,197,1739,3120,136,2272,1662,1230
"Mtch2",434,226,223,550,157,184,329,356,32,295,636,27,514,448,208
"Mtdh",460.395,128.087,124.078,306.353,89.884,116.958,186.275,175,23.002,163.352,354.811,16,170.155,135.361,105.043
"Mtfp1",72,43,26,77,30,54,45,40,2,28,89,4,40,40,65
"Mtfr1l",204,79,83,165,60,75,147,115,24,124,145,13,140,158,105
"Mtg2",143.001,31,43,73,18,19,45,33,4,46,96,8,60,52,33
"Mtif2",975.579,220.47,267.377,506.567,200.513,109.829,324.693,180.294,35.384,316.404,544.631,40.593,690.276,192.793,127.169
"Mtif3",98.913,37.83,13,60,32.906,29.138,29,46,11,21,72.054,3,103.846,41.847,23
"Mtln",31,12,2,38,6,5,3,5,2,10,17,0,17,8,0
"Mtmr12",474.378,169.413,160.208,354.896,111.283,289.502,265.484,172.906,27.897,197.101,670.731,27.541,390.166,230.596,242.385
"Mtmr4",316,139,121,405,98,134,165,186,30,185,388,30,296,234,156
"Mtmr6",230,96,69,205,97,106,122,179,22,101,304,15,162,144,77
"Mtres1",140,55,57,152,46,45,64,52,12,49,81,8,50,88,23
"Mtss2",315,146.005,103.066,320,112,140,248,192,15,192,239,20,292,175,174
"Mtus2",284.418,62,64,131,54,58,112.004,35,20,62,221,8,96,94,54
"Mtx1",181,42,52,159,56,64,74,62,8,54,134,8,111,78,31
"Mvb12a",39,49,18,55,11,25,28,10,1,12,37,0,32,58,16
"Mvb12b",284,106,118,334,79,143,173,140,13,157,260,12,297,166,97
"Mvd",60,40,34,91,18,24,42,32,6,7,55,6,39,27,33
"Mvk",30,39,36,41,18,26,33,18,2,48,28,2,55,46,10
"Mx2",210.329,78.075,78.159,216.813,66.6,88.61,141.718,120.956,14.128,96.413,255.45,14.993,212.468,94.735,60.506
"Mxd4",273.228,118,84.156,212.452,56,147.008,120.583,132.029,12,171.051,256.483,10,184.042,93,168.975
"Mxi1",384,213,147,283,75,181,271,299,25,266,309,39,325,250,269
"Mxra7",185.758,27.49,77.546,85.27,38.707,81.83,74.927,98.39,17.682,106.064,107.556,2.191,159.579,72.396,56.926
"Mydgf",297.034,38.862,52.376,159.172,48.871,83.93,93.418,62.612,7.002,67.188,167.084,5.141,188.355,105.888,57.042
"Myg1",88,28,69,143,29,62,91,54,18,66,176,7,63,86,54
"Myh10",376.738,109.832,137.151,509,157,150,198,204,35,230,505.238,23,363,275,112
"Myl12a",97,26,33,53,15,47,22,21,4,14,105,3,51.304,56,13
"Myl12b",73.119,0,0,81.921,38.981,50.812,0,62.516,0,47.529,64.772,3.906,137.911,44.763,0
"Myl6",2549.071,1102.553,1007.856,2015.307,600.042,1062.183,1483.96,1323.878,162.61,1405.526,2648.922,182,2046.036,1591.164,926.13
"Myl9",95,8,25,36,8,54,28,8,2,13,125,5,18,51,24
"Myo18a",325,162,184,331,166,147,221,190,27,141,369,14,296,261,107
"Myo5a",614,173,222,840,214,252,328,311,36,251,599,37,515.981,320,186
"Mypop",164,73,53,76,37,30,79,64,7,88,152,7,121,86,37
"Myrip",237,99,76,214,88,159,117,70,10,85,316,15,202,103,77
"Myt1l",473,132,132,528,150,151,310,302,31,175,491,20,519.999,207,113
"Mzt2b",154,31,29,228,29,65,65,93,7,48,130,11,127,57,27
"N4bp2l1",367.671,66.562,97.688,191.862,60.986,63.312,102.136,106.771,18.51,132.387,284.182,2.94,205.058,132.723,74.661
"N4bp2l2",1648.208,522.99,409.598,1090.531,476.974,256.362,609.625,643.873,77.357,553.025,1501.154,66.324,1384.792,606.17,394.213
"Naa10",41,31,53,93,18,52,42,42,6,31,61,5,101,30,33
"Naa30",151,82,49,171,42,92,105,114,16,86,175,7,155,131,71
"Naa35",241,77,84,300,66,91,170,147,27,117,237,18,222,141,61
"Naa38",194.002,51.001,63,132.003,69.001,62.001,54.002,67.003,1,67.606,132.762,12,127.002,101.092,38
"Naa40",772.56,79.596,21.747,361.844,73.746,37.393,140.034,255.745,17.109,173.7,412.725,9.186,387.382,108.503,29.129
"Naa60",249,120,171,264,105,149,181,109,19,164,309,26,234,143,79
"Naa80",52,14,36,51,20,31,42,45,5,29,127,2,23,51,22
"Nab2",126.016,69,65.012,122,40.021,66.003,84,78,11,68.011,149,12,107.165,102,44.001
"Nabp2",367,134,122,312,90,107,101,114,21,107,369,22,247,186,122
"Naca",1150.04,309.002,314.001,906.247,333.002,330,432.002,441.934,61,402,1136.61,62,762.783,593,328
"Nacc1",688,160,242,628,140,283,277,321,46,305,594,45,483,326,226
"Naga",1338.374,538.449,404.893,1313.374,487.519,428.233,833.435,688.507,92.234,527.508,1266.011,54.91,1542.83,530.08,424.973
"Nanos3",61.688,12.094,19.45,57.126,11.267,29.357,17.217,22.753,3,24.173,38.725,0,17.8,23.562,13.911
"Nans",117,31.929,64.777,127,32.511,61,66.996,52.228,11,38.794,224.786,5,74.983,42.095,42
"Nap1l1",525.493,128,165.001,426.999,191.001,157,212.001,256.001,25,212,547.007,41,363.006,250.001,144
"Nap1l4",1073,402,357,695,290,359,561,503,74,515,1032,43,827,600,377
"Nap1l5",177,31,56,128,50,50,71,72,7,55,111,10,121,61,33
"Napa",599,326,371,821,218,454,369,403,38,445,903,53,480,606,259
"Napb",1201,414,547,1605,349,515,530,599,119,587,1337,57,891,669,505
"Napg",262,76,95,228,46,68,108,83,10,94,223,8,179,127,82
"Narf",177,45,42,148,33,37,109,51,7,84,167,5,144,83,86
"Nars1",793,271,353,694,139,250,381,340,44,328,676,43,385,290,245
"Nat10",301,159,132,306,65,96,180,98,16,145,325,17,214,199,92
"Nat14",463.148,148.959,174.545,351.778,109.176,169,286.071,189.778,35,178.198,564.929,33.846,446.533,227.226,146
"Nat8f3",244.208,109,91.073,270.809,94.089,106.456,122.165,114.028,14,200.153,270.299,4,283.449,109,70.034
"Nat8l",652,417,323,1076,407,326,533,453,75,548,854,68,923,708,372
"Nat9",95,32,26,73,24,54,18,31,5,38,68,2,76,25,18
"Nav3",398.007,130,151.001,421.002,109.04,210,143,165,16.003,159,590.356,23,228,214,119
"Naxd",134.894,50,73.998,118.029,43.999,62.846,80.998,42.739,12,51.811,172.895,12,88.717,63.951,39.998
"Nbl1",297,107,121,204,48,94,149,169,7,166,276,18,190,133,102
"Ncald",2546,982,455,1807,742,1052,2311,1163,129,1322,1985,140,2609,1364,999
"Ncam1",600.021,204.742,226.261,874.215,266.851,237.865,435.482,290.903,44.086,323.563,780.949,42.401,717.567,401.138,181.183
"Ncaph2",220,69,60,151,37,111,107,151,15,51,220,21,110,189,62
"Ncbp1",138,59,71,132,50,64,82,82,15,63,236,4,181,67,33
"Ncbp2as2",350,97,101,199,77,120,142,125,44,143,291,13,208,120,108
"Ncdn",3222,1543,1638,3108,986,1539,2035,1669,206,1685,3408,211,2702,2518,1291
"Nceh1",300,78,76,215,46,111,77,86,15,76,332,17,283,128,70
"Ncf1",189.134,55.32,58.035,147.649,40.341,53.139,71.262,45.259,5.739,48.843,193.54,3.422,136.721,50.857,26.725
"Nckap1",979,404,321,1047,237,383,544,513,61,645,1044,55,919,536,304
"Nckipsd",106,63,60,195,43,69,48,57,13,69,135,8,95,62,44
"Ncl",643.986,143,152,525,192,163,259,262,23,186,587,27,446.416,290,125
"Ncln",368,155,191,300,94,195,222,182,19,160,393,32,304,236,134
"Ncoa7",336,129,169,365,100,170,206,186,39,217,404,13,252,209,153
"Ncr3",1319.924,294.332,198.138,827.041,307.263,85.226,462.963,344.088,48.77,290.9,809.149,49.017,1157.535,368.101,119.407
"Ncs1",120,15,29,85,30,4,61,54,5,12,75,13,110,21,39
"Ndel1",512.602,116.317,144.265,471.764,138.772,140.322,222.518,212.153,23.099,197.98,446.819,47.795,408.996,189.732,124.555
"Ndfip1",2455,782,765,1895,550,774,1034,950,128,909,2457,149,1625,1298,860
"Ndn",417,118,137,430,123,131,251,140,32,147,418,21,270,203,99
"Ndrg2",9445.999,3215,3739,7882,2545,3991,4027,3716,663,4512,8636,579,6458,5862,3110
"Ndrg3",669,262.897,275.929,693,247.823,331,469.89,333.102,26.655,389.923,838.023,44,668,476.817,180
"Ndrg4",1976,291,317,1719,402,317,483,607,58,572,1339,83,1155,508,244
"Ndst1",806.955,281.208,172.925,507.503,214.965,232.09,401.29,370.693,40.553,321.534,793.394,41.918,642.751,356.677,273.964
"Ndufa1",1415,299,250,1137,319,335,559,515,50,536,1084,71,1006,517,249
"Ndufa10",325,100,143,429,101,135,149,172,22,196,353,27,225,176,110
"Ndufa11",811,383,400,916,197,403,596,505,77,465,1153,54,643,571,503
"Ndufa12",392,178,247,586,135,185,262,207,35,243,501,20,390,256,209
"Ndufa13",405.593,119.242,115.911,273.26,124.027,142.087,254.186,196.24,33.204,236.641,355.132,27.497,252.445,255.267,100.293
"Ndufa13-ps1",1159.407,509.758,537.089,1006.74,278.973,613.913,732.814,579.76,71.796,572.359,1446.868,107.503,1122.555,826.733,583.707
"Ndufa2",1035,499,382,1116,286,475,628,495,58,452,996,74,781,513,403
"Ndufa3",977,390,354,840,274,345,544,511.943,53.577,526,690,47,738,478,288
"Ndufa4",1286,386,426,1230,341,496,696,689,54,612,1204,84,861,723,309
"Ndufa5",1096,491,465,1135,295,528,609,689,74,576,1534,84,946,651,459
"Ndufa6",724,232,231,460,193,256,277,295,45,312,654,35,498,532,232
"Ndufa7",418,213,227,427,102,218,236,197,25,275,568,28,455,264,194
"Ndufa8",1251,550,429,1038,464,492,691,634,95,599,1455,59,1223,724,470
"Ndufa9",422,173,146,286,128,155,229,218,21,206,363,24,291,326,132
"Ndufab1",826,312,352,932,267.15,333,439,478.024,44,446,795,54,663,501,267
"Ndufaf2",51,9,21,29.924,10.011,6,12,23.931,7.003,31.015,78,2,38,26,13.137
"Ndufaf3",155,97,72,219,32,122,97,94,8,94,260,7,131,110,77
"Ndufaf5",63,34,39,98,22,42,53,68,10,33,117,5,93,65,26
"Ndufaf6",22,5,12,21,5,15,13,14,0,8,37,1,17,11,4
"Ndufaf7",175,48,62,130,22,55,70,74,7,82,108,5,99,79,54
"Ndufaf8",382,166,90,320,106,129,229,189,23,180,301,17,324,241,113
"Ndufb1",133,18,9,139,49,33,39,64,9,45,127,8,154,40,16
"Ndufb10",260,108,93,333,76,103,125,149,19,142,179,10,208,128,69
"Ndufb11",579,161,156,1208,182,261,310,464,28,274,678,43,641,386,162
"Ndufb2",1089,350,277,952,298,395,474,541,65,480,904,43,937,581,299
"Ndufb3",1258.912,179.054,245.833,978.288,329.117,284.151,368.218,433.388,62.008,463.541,932.207,53.404,880.223,417.973,198.093
"Ndufb4",899.517,272.777,266.791,898.438,241.636,365.94,407.959,406.817,51.837,344.864,879.298,46.678,722.043,510.457,232.39
"Ndufb5",1017,336,372,988,221,377,495,482,41,438,1012,54,734,472,315
"Ndufb6",95,39,36,117,37,41,36,42,7,48,117,6,110,50,20
"Ndufb7",1307,429,450,1208,316,534,681,609,85,488,1317,88,1126,758,573
"Ndufb8",1365,397,522,1465,278,562,582,589,67,570,1193,68,1070,685,381
"Ndufb9",2931,814,1210,2419,602,1086,1362,1180,168,1222,2807,171,1878,1599,884
"Ndufc1",14.153,6.155,1,18.139,3.006,7.006,9.091,6.005,2.037,10.287,10.073,1,33.17,11.007,0
"Ndufc2",795,263,304,586,159,244,339,422,47,354,621,28,597,401,228
"Ndufs2",643,221,305,786,211,259,368,386,56,327,735,55,541,459,209
"Ndufs3",398,195,191,513,102,169,226,166,25,170,359,20,345,214,120
"Ndufs4",451,115,128,406,104,145,195,180,25,197,316,25,259,179,90
"Ndufs5",688,260,190,672.552,228,284.711,388,401,26,296,719,42,506,369,210
"Ndufs7",419,240,331,466,120,275,282,242,42,260,580,19,316,333,267
"Ndufs8",145.001,65.026,81.002,297.475,56.916,64.658,118.836,85.044,4,103.608,136.005,18.001,89.003,92,46.001
"Ndufv1",821,453,613,691,220,473,655,583,47,646,893,36,802,701,480
"Ndufv2",774,155,183,595,159,205,300,291,31,326,578,40,524,286,192
"Ndufv3",194,46,59,215,60,74,85,45,7,55,178,4,146,102,42
"Necab2",114,26,56,70,32,64,68,35,3,42,80,9,82,41,31
"Necab3",144,114,90,149,36,52,85,92,7,95,183,5,95,108,83
"Necap1",276,82,60,240,72,73,121,107,15,129,370,8,165,164,50
"Nedd8",1206,343,463,1145,356,377,503,437,66,489,1132,46,909,530,297
"Nefh",278,397,276,529,169,167,283,387,36,451,586,29,435,395,190
"Nefl",74,13,31,189,31,19,26,59,5,45,49,2,71,9,13
"Nefm",489,187,246,676,230,117,199,393,38,342,687,42,696,361,139
"Nek9",276,89,116,231,74,121,123,99,5,103,318,18,185,147,121
"Nelfa",50,27,22,126,17,41,70,26,8,35,110,5,69,64,22
"Nelfb",341,142,74,231,136,67,135,130,17,121,273,20,295,187,93
"Nelfcd",192,68,65,103,33,60,133,77,5,87,150,12,76,102,52
"Nell2",2315,549,616,1814,537,778,1047,768,164,930,2040,132,1443,934,680
"Nenf",346,158,117,359,92,159,209,194,25,188,377,19,260,204,184
"Neu1",227,101,54.31,150,28,64,103,107,7,58,138.035,18,139,126,65
"Neurl1",833,411,378,768,320,395,550,395,64,436,996,32,558,544,345
"Neurl4",269,130,130,282,111,142,169,176,24,140,331,11,258,172,143
"Neurod2",545.333,135.03,147.108,518.033,150.012,213.56,235.066,203.013,11.03,234.13,504.104,24,420.542,231.447,147.092
"Neurod6",68,43,36,124,50,55,52,75,4,68,102,11,123,75,29
"NEWGENE_6497122",31,8,7,20,11,6,12,16,3,10,33,1,37,7,9
"Nf2",690,280,220,647,153,284,369,367,42,345,633,40,508,342,173
"Nfe2l1",1289,293,477,1542,456,356,537,813,82,683,1174,61,931,581,368
"Nfkbia",242,54,53,132,53,75,40,80,18,67,322,5,125,127,44
"Nfkbib",79,13,19,130,28,24,30,44,8,26,112,4,54,41,2
"Nfkbil1",223,88,65,208,59,75,78,88,16,100,130,17,156,92,80
"Nfu1",162,51,62,111,36,55,88,44,6,57,169,7,95,99,27
"Nfyc",174,93,99,222,90.001,120,168,169,13,116.001,319.999,15,105,181.999,94.001
"Ngdn",396.999,89,123,212,68.999,129,142.001,102,26,80,514.001,31,203,137,130
"Ngef",1389,673,983,1574,517,744,1097,882,133,1059,1704,140,1458,1393,711
"Ngrn",148,80,85.004,182,62.002,126.005,122.001,94.004,7,73.002,267.033,9,106.012,126.001,73.001
"Nhp2",81,44,68,107,24,53,47,79,6,53,80,9,76,79,32
"Nicn1",176,102,87,163,31,114,113,84,20,153,172,34,140,141,116
"Nipsnap1",193,63,46,163,38,56,82,101,7,65,179,7,157,52,39
"Nipsnap2",85,22,54,229,34,30,41,59,10,53,90,4,117,50,23
"Nisch",1292.999,371,327,1192.001,328,381,717,587.999,44,444,1043.999,65,644,549,345.999
"Nit2",256,100,85,296,90,93,103,157,9,178,245,18,242,147,57
"Nkain4",54,15,28,83,43,20,43,36,6,36,82,7,77,46,19
"Nkiras1",859.811,255.465,339.164,757.44,273.246,306.026,307.517,344.107,55.002,408.151,797.678,56,673.556,452.615,210.505
"Nkx6-2",315.687,70.877,111.797,274.678,47.551,76.798,94.831,154.063,21.996,166.056,289.763,11.975,249.783,143.788,83.532
"Nlk",285,175,232,441,130,194,254.731,214.829,28.36,165,495,22,336,278,204
"Nme1",1396,499,478,1195,416,447,630,492,81,575,1281,88,1146,718,410
"Nme2",1382.067,365,509.244,1103.057,423,527.594,587.113,574,71,569.196,1061.88,65,955.793,712.416,409.965
"Nme3",131,39,30,121,57,50,136,78,12,73,176,6,138,82,83
"Nme7",2124.872,1366.976,1436.924,3389.868,816.286,1763.944,1683.939,1542.86,159.985,1664.96,3400.782,154.993,2154.896,2128.911,1278.981
"Nmral1",56,1,22,16,8,39,40,21,8,1,56,3,12,16,45
"Nmt1",1125,345,411,920,235,390,517,455,75,371,1226,63,903,458,412
"Nmt2",307,112,167,341,90,135,216,140,15,157,365,24,258,191,98
"Nnat",461,123,94,346,119,174,265,202,18,191,313,10,301,161,124
"Nob1",129,29,46,103,35,32,51,91,7,49,166,5,78,36,25
"Noc4l",142,81,83,170,42,67,105,61,15,66,176,9,135,116,113
"Nol12",49,21,9,26,11,13,30,22,2,17,36,3,21,18,19
"Nol6",287.655,156.868,114.269,196.046,92.795,122.175,235.637,115.672,16.269,107.231,225.922,16.522,266.411,211.989,119.807
"Nol7",420,137,98,277,129,137,176,177,24,187,395,24,276,208,140
"Nolc1",215,59,92,366,72,118,184,115,14,65,202,10,205,156,104
"Nom1",314.438,73.92,63.996,175.106,72.296,67.532,97.75,130.391,21.131,95.594,143.256,16.107,193.971,63.189,22.67
"Nomo1",291,198,135,339,119,214,226,164,23,180,432,10,265,228,114
"Nono",395,135,131,392,88,156,208,269,25,223,358,18,264,181,113
"Nop10",1074.995,361,422,715,209.998,352,523,525,40,674,843.956,35,756,657.995,269
"Nop16",229,65,85,193,55,69,118,94,11,99,228,12,120,144,61
"Nop53",517,187,285,421,120,229,325,260,42,251,585,24,343,342,195
"Nop56",535.638,204,218.881,549,125,250,293.953,229,30,253,700.496,26,434.966,340.644,210
"Nop58",160,38,39,171,39,24,29,91,9,40,165,15,121,59,22
"Nosip",320,124,148,224,75,163,169,103,25,143,247,19,197,203,121
"Nox1",136.948,60.983,87.971,193.644,90.998,96.981,107.974,121.964,13,77.978,174.859,16.992,120.827,124.971,54.994
"Npc2",536,326,318,571,234,378,404,372,39,434,705,37,586,511,220
"Npdc1",501,189,224,581,160,170,336,213,26,245,649,29,348,341,160
"Npepps",484,132,166,555,203,148,267,294,23,337,462,18,528,305,143
"Npff",6,0,3,8,4,7,7,8,2,4,29,0,9,11,7
"Npm1",2334,620,619,1839,523,825,971,929,133,822,2432,147,1676,914,549
"Nppa",32,12,10,15,11,7,18,13,1,10,28,0,20,28,25
"Nprl2",211,81,92,192,36,88,97,83,9,55,164,12,117,155,62
"Nptn",1151,541,495,1474,352,517,703,740,85,703,1337,50,1214,901,484
"Nptx1",583,157,180,490,143,154,266,366,24,342,569,33,406,319,186
"Nptxr",5735,2645,3462,4692,1709,3497,4319,2913,358,4417,5671,244,4978,3962,2555
"Npy",331,214,266,278,175,137,215,221,22,327,391,30,483,281,139
"Nr1d1",232.379,109.49,118.668,370.386,81.44,117.942,129.994,149.942,26,156.338,294.586,22.573,164.109,173.636,93.475
"Nr1d2",417,164,164,470,151,167,270,275,28,220,595,17,376,277,203
"Nr1h4",1328.473,224.337,252.236,770.749,472.724,143.311,500.831,452.069,27.092,432.196,903.039,40.026,867.706,332.234,132.048
"Nr2c2",779,318,334,813,278,396,535,364,65,370,1003,48,764,436,295
